time,S,C,ε,γ,κ,β,θ,K
504.0,953.8105,1046.1901,0.012218038,0.5,0.0055555557,0.025,1e-04,0.2
511.0,953.7266,1046.2734,0.012248686,0.5,0.0055555557,0.025,1e-04,0.2
518.0,953.6469,1046.3531,0.012278173,0.5,0.0055555557,0.025,1e-04,0.2
525.0,953.5688,1046.4312,0.0123065505,0.5,0.0055555557,0.025,1e-04,0.2
532.0,953.4947,1046.506,0.012333875,0.5,0.0055555557,0.025,1e-04,0.2
539.0,953.4227,1046.5774,0.012360123,0.5,0.0055555557,0.025,1e-04,0.2
546.0,953.3537,1046.6461,0.012385404,0.5,0.0055555557,0.025,1e-04,0.2
553.0,953.2876,1046.7123,0.012409718,0.5,0.0055555557,0.025,1e-04,0.2
560.0,953.22363,1046.7764,0.01243313,0.5,0.0055555557,0.025,1e-04,0.2
567.0,953.1625,1046.8379,0.012455644,0.5,0.0055555557,0.025,1e-04,0.2
574.0,953.10315,1046.8969,0.012477317,0.5,0.0055555557,0.025,1e-04,0.2
581.0,953.04626,1046.9528,0.012498164,0.5,0.0055555557,0.025,1e-04,0.2
588.0,952.99194,1047.0083,0.012518227,0.5,0.0055555557,0.025,1e-04,0.2
595.0,952.9391,1047.0608,0.012537531,0.5,0.0055555557,0.025,1e-04,0.2
602.0,952.8885,1047.1124,0.012556099,0.5,0.0055555557,0.025,1e-04,0.2
609.0,952.83997,1047.1602,0.012573974,0.5,0.0055555557,0.025,1e-04,0.2
616.0,952.7931,1047.2069,0.01259117,0.5,0.0055555557,0.025,1e-04,0.2
623.0,952.7476,1047.2521,0.012607716,0.5,0.0055555557,0.025,1e-04,0.2
630.0,952.7049,1047.2958,0.01262363,0.5,0.0055555557,0.025,1e-04,0.2
637.0,952.6628,1047.3372,0.0126389535,0.5,0.0055555557,0.025,1e-04,0.2
644.0,952.6229,1047.3771,0.012653699,0.5,0.0055555557,0.025,1e-04,0.2
651.0,952.58636,1047.4161,0.012667881,0.5,0.0055555557,0.025,1e-04,0.2
658.0,952.5473,1047.4528,0.012681527,0.5,0.0055555557,0.025,1e-04,0.2
665.0,952.5111,1047.4886,0.012694657,0.5,0.0055555557,0.025,1e-04,0.2
672.0,952.47736,1047.5234,0.012707297,0.5,0.0055555557,0.025,1e-04,0.2
679.0,952.444,1047.556,0.012719451,0.5,0.0055555557,0.025,1e-04,0.2
686.0,952.4119,1047.588,0.012731147,0.5,0.0055555557,0.025,1e-04,0.2
693.0,952.38153,1047.6187,0.012742406,0.5,0.0055555557,0.025,1e-04,0.2
700.0,952.353,1047.6482,0.012753235,0.5,0.0055555557,0.025,1e-04,0.2
707.0,952.3236,1047.6761,0.012763659,0.5,0.0055555557,0.025,1e-04,0.2
714.0,952.2962,1047.7003,0.012773687,0.5,0.0055555557,0.025,1e-04,0.2
721.0,952.2702,1047.7299,0.012783334,0.5,0.0055555557,0.025,1e-04,0.2
728.0,952.24493,1047.755,0.012792617,0.5,0.0055555557,0.025,1e-04,0.2
735.0,952.22046,1047.7793,0.012801548,0.5,0.0055555557,0.025,1e-04,0.2
742.0,952.19727,1047.8029,0.0128101455,0.5,0.0055555557,0.025,1e-04,0.2
749.0,952.17566,1047.8253,0.012818424,0.5,0.0055555557,0.025,1e-04,0.2
756.0,952.1532,1047.8469,0.012826373,0.5,0.0055555557,0.025,1e-04,0.2
763.0,952.1316,1047.8678,0.01283403,0.5,0.0055555557,0.025,1e-04,0.2
770.0,952.1123,1047.8877,0.012841401,0.5,0.0055555557,0.025,1e-04,0.2
777.0,952.0941,1047.9071,0.012848476,0.5,0.0055555557,0.025,1e-04,0.2
784.0,952.07434,1047.9255,0.012855311,0.5,0.0055555557,0.025,1e-04,0.2
791.0,952.05646,1047.9435,0.012861871,0.5,0.0055555557,0.025,1e-04,0.2
798.0,952.0392,1047.9628,0.012868161,0.5,0.0055555557,0.025,1e-04,0.2
805.0,952.02313,1047.9772,0.012874256,0.5,0.0055555557,0.025,1e-04,0.2
812.0,952.00714,1047.993,0.012880112,0.5,0.0055555557,0.025,1e-04,0.2
819.0,951.9917,1048.0083,0.012885742,0.5,0.0055555557,0.025,1e-04,0.2
826.0,951.97644,1048.0219,0.012891151,0.5,0.0055555557,0.025,1e-04,0.2
833.0,951.96277,1048.0371,0.012896365,0.5,0.0055555557,0.025,1e-04,0.2
840.0,951.94934,1048.0509,0.012901382,0.5,0.0055555557,0.025,1e-04,0.2
847.0,951.93604,1048.064,0.0129062,0.5,0.0055555557,0.025,1e-04,0.2
854.0,951.92377,1048.0765,0.0129108485,0.5,0.0055555557,0.025,1e-04,0.2
861.0,951.91113,1048.0887,0.012915307,0.5,0.0055555557,0.025,1e-04,0.2
868.0,951.8997,1048.1003,0.012919602,0.5,0.0055555557,0.025,1e-04,0.2
875.0,951.88904,1048.1117,0.012923721,0.5,0.0055555557,0.025,1e-04,0.2
882.0,951.8776,1048.1223,0.012927716,0.5,0.0055555557,0.025,1e-04,0.2
889.0,951.8672,1048.1327,0.012931541,0.5,0.0055555557,0.025,1e-04,0.2
896.0,951.8572,1048.1427,0.012935224,0.5,0.0055555557,0.025,1e-04,0.2
903.0,951.84766,1048.1522,0.012938769,0.5,0.0055555557,0.025,1e-04,0.2
910.0,951.83704,1048.1617,0.012942183,0.5,0.0055555557,0.025,1e-04,0.2
0.0,1667.0,333.0,1e-04,0.5,0.0055555557,0.025,1e-04,0.5
7.0,1050.3782,949.6218,0.00038716668,0.5,0.0055555557,0.025,1e-04,0.5
14.0,991.9101,1008.0899,0.00071385206,0.5,0.0055555557,0.025,1e-04,0.5
21.0,985.7409,1014.2591,0.0010319796,0.5,0.0055555557,0.025,1e-04,0.5
28.0,984.37146,1015.62854,0.0013384613,0.5,0.0055555557,0.025,1e-04,0.5
35.0,983.4697,1016.53033,0.0016334302,0.5,0.0055555557,0.025,1e-04,0.5
42.0,982.63983,1017.3582,0.0019172925,0.5,0.0055555557,0.025,1e-04,0.5
49.0,981.84735,1018.1523,0.0021904684,0.5,0.0055555557,0.025,1e-04,0.5
56.0,981.0854,1018.9146,0.0024533523,0.5,0.0055555557,0.025,1e-04,0.5
63.0,980.3533,1019.6467,0.0027063347,0.5,0.0055555557,0.025,1e-04,0.5
70.0,979.6504,1020.3496,0.0029497906,0.5,0.0055555557,0.025,1e-04,0.5
77.0,978.97504,1021.0248,0.0031840748,0.5,0.0055555557,0.025,1e-04,0.5
84.0,978.3254,1021.6746,0.0034095356,0.5,0.0055555557,0.025,1e-04,0.5
91.0,977.7013,1022.2987,0.0036265021,0.5,0.0055555557,0.025,1e-04,0.5
98.0,977.1017,1022.8983,0.003835297,0.5,0.0055555557,0.025,1e-04,0.5
105.0,976.52563,1023.47437,0.004036223,0.5,0.0055555557,0.025,1e-04,0.5
112.0,975.9712,1024.0288,0.004229586,0.5,0.0055555557,0.025,1e-04,0.5
119.0,975.43884,1024.5613,0.004415661,0.5,0.0055555557,0.025,1e-04,0.5
126.0,974.9272,1025.0762,0.0045947265,0.5,0.0055555557,0.025,1e-04,0.5
133.0,974.4346,1025.5654,0.004767047,0.5,0.0055555557,0.025,1e-04,0.5
140.0,973.96185,1026.038,0.0049328757,0.5,0.0055555557,0.025,1e-04,0.5
147.0,973.50665,1026.4929,0.005092459,0.5,0.0055555557,0.025,1e-04,0.5
154.0,973.0699,1026.9302,0.005246025,0.5,0.0055555557,0.025,1e-04,0.5
161.0,972.64966,1027.3503,0.0053938087,0.5,0.0055555557,0.025,1e-04,0.5
168.0,972.2455,1027.7545,0.0055360217,0.5,0.0055555557,0.025,1e-04,0.5
175.0,971.8569,1028.143,0.0056728777,0.5,0.0055555557,0.025,1e-04,0.5
182.0,971.48364,1028.5172,0.0058045774,0.5,0.0055555557,0.025,1e-04,0.5
189.0,971.12415,1028.8761,0.005931315,0.5,0.0055555557,0.025,1e-04,0.5
196.0,970.77844,1029.2222,0.0060532726,0.5,0.0055555557,0.025,1e-04,0.5
203.0,970.4464,1029.5537,0.006170642,0.5,0.0055555557,0.025,1e-04,0.5
210.0,970.1275,1029.8728,0.006283586,0.5,0.0055555557,0.025,1e-04,0.5
217.0,969.81976,1030.1802,0.0063922754,0.5,0.0055555557,0.025,1e-04,0.5
224.0,969.5236,1030.4758,0.0064968755,0.5,0.0055555557,0.025,1e-04,0.5
231.0,969.24023,1030.7601,0.006597521,0.5,0.0055555557,0.025,1e-04,0.5
238.0,968.9679,1031.0314,0.0066943862,0.5,0.0055555557,0.025,1e-04,0.5
245.0,968.7041,1031.2957,0.0067875907,0.5,0.0055555557,0.025,1e-04,0.5
252.0,968.44995,1031.547,0.0068772705,0.5,0.0055555557,0.025,1e-04,0.5
259.0,968.2082,1031.7917,0.006963602,0.5,0.0055555557,0.025,1e-04,0.5
266.0,967.9741,1032.0254,0.0070466665,0.5,0.0055555557,0.025,1e-04,0.5
273.0,967.74963,1032.2504,0.0071266,0.5,0.0055555557,0.025,1e-04,0.5
280.0,967.5333,1032.4667,0.0072035217,0.5,0.0055555557,0.025,1e-04,0.5
287.0,967.3251,1032.678,0.0072775465,0.5,0.0055555557,0.025,1e-04,0.5
294.0,967.1251,1032.8748,0.0073487777,0.5,0.0055555557,0.025,1e-04,0.5
301.0,966.9319,1033.0673,0.0074173147,0.5,0.0055555557,0.025,1e-04,0.5
308.0,966.747,1033.2534,0.0074832914,0.5,0.0055555557,0.025,1e-04,0.5
315.0,966.5691,1033.4312,0.0075467746,0.5,0.0055555557,0.025,1e-04,0.5
322.0,966.3977,1033.6033,0.007607871,0.5,0.0055555557,0.025,1e-04,0.5
329.0,966.23285,1033.7672,0.007666647,0.5,0.0055555557,0.025,1e-04,0.5
336.0,966.0742,1033.9252,0.0077232197,0.5,0.0055555557,0.025,1e-04,0.5
343.0,965.9218,1034.0778,0.0077776546,0.5,0.0055555557,0.025,1e-04,0.5
350.0,965.7751,1034.225,0.007830042,0.5,0.0055555557,0.025,1e-04,0.5
357.0,965.6339,1034.3666,0.007880453,0.5,0.0055555557,0.025,1e-04,0.5
364.0,965.498,1034.502,0.0079289675,0.5,0.0055555557,0.025,1e-04,0.5
371.0,965.3674,1034.6333,0.007975655,0.5,0.0055555557,0.025,1e-04,0.5
378.0,965.2415,1034.758,0.00802057,0.5,0.0055555557,0.025,1e-04,0.5
385.0,965.1208,1034.8793,0.008063807,0.5,0.0055555557,0.025,1e-04,0.5
392.0,965.00476,1034.9962,0.008105406,0.5,0.0055555557,0.025,1e-04,0.5
399.0,964.8925,1035.1073,0.008145443,0.5,0.0055555557,0.025,1e-04,0.5
406.0,964.785,1035.2145,0.008183974,0.5,0.0055555557,0.025,1e-04,0.5
413.0,964.6813,1035.3187,0.008221042,0.5,0.0055555557,0.025,1e-04,0.5
420.0,964.5805,1035.4172,0.008256713,0.5,0.0055555557,0.025,1e-04,0.5
427.0,964.4855,1035.5148,0.008291054,0.5,0.0055555557,0.025,1e-04,0.5
434.0,964.3933,1035.6066,0.0083240885,0.5,0.0055555557,0.025,1e-04,0.5
441.0,964.3041,1035.6971,0.008355897,0.5,0.0055555557,0.025,1e-04,0.5
448.0,964.2189,1035.7811,0.00838648,0.5,0.0055555557,0.025,1e-04,0.5
455.0,964.1371,1035.8624,0.00841592,0.5,0.0055555557,0.025,1e-04,0.5
462.0,964.0558,1035.9426,0.008444244,0.5,0.0055555557,0.025,1e-04,0.5
469.0,963.98193,1036.0182,0.008471516,0.5,0.0055555557,0.025,1e-04,0.5
476.0,963.9085,1036.0906,0.0084977485,0.5,0.0055555557,0.025,1e-04,0.5
483.0,963.8383,1036.1617,0.008523,0.5,0.0055555557,0.025,1e-04,0.5
490.0,963.7709,1036.2285,0.008547297,0.5,0.0055555557,0.025,1e-04,0.5
497.0,963.7053,1036.2943,0.008570674,0.5,0.0055555557,0.025,1e-04,0.5
504.0,963.643,1036.3578,0.008593171,0.5,0.0055555557,0.025,1e-04,0.5
511.0,963.5834,1036.415,0.008614835,0.5,0.0055555557,0.025,1e-04,0.5
518.0,963.5241,1036.4756,0.008635661,0.5,0.0055555557,0.025,1e-04,0.5
525.0,963.46967,1036.532,0.008655706,0.5,0.0055555557,0.025,1e-04,0.5
532.0,963.4144,1036.5853,0.008675007,0.5,0.0055555557,0.025,1e-04,0.5
539.0,963.362,1036.6394,0.008693575,0.5,0.0055555557,0.025,1e-04,0.5
546.0,963.3131,1036.6869,0.008711442,0.5,0.0055555557,0.025,1e-04,0.5
553.0,963.2647,1036.7355,0.00872863,0.5,0.0055555557,0.025,1e-04,0.5
560.0,963.2185,1036.7823,0.008745193,0.5,0.0055555557,0.025,1e-04,0.5
567.0,963.1746,1036.8252,0.008761101,0.5,0.0055555557,0.025,1e-04,0.5
574.0,963.1338,1036.8682,0.008776426,0.5,0.0055555557,0.025,1e-04,0.5
581.0,963.0908,1036.9077,0.008791165,0.5,0.0055555557,0.025,1e-04,0.5
588.0,963.05096,1036.9487,0.008805362,0.5,0.0055555557,0.025,1e-04,0.5
595.0,963.0134,1036.9867,0.008819011,0.5,0.0055555557,0.025,1e-04,0.5
602.0,962.97675,1037.0232,0.008832151,0.5,0.0055555557,0.025,1e-04,0.5
609.0,962.9417,1037.0581,0.008844795,0.5,0.0055555557,0.025,1e-04,0.5
616.0,962.90796,1037.0923,0.008856963,0.5,0.0055555557,0.025,1e-04,0.5
623.0,962.87683,1037.1235,0.008868669,0.5,0.0055555557,0.025,1e-04,0.5
630.0,962.8438,1037.1564,0.00887994,0.5,0.0055555557,0.025,1e-04,0.5
637.0,962.8136,1037.1873,0.008890783,0.5,0.0055555557,0.025,1e-04,0.5
644.0,962.78467,1037.2153,0.008901219,0.5,0.0055555557,0.025,1e-04,0.5
651.0,962.7566,1037.2435,0.00891126,0.5,0.0055555557,0.025,1e-04,0.5
658.0,962.72986,1037.27,0.008920923,0.5,0.0055555557,0.025,1e-04,0.5
665.0,962.70447,1037.2966,0.00893023,0.5,0.0055555557,0.025,1e-04,0.5
672.0,962.679,1037.321,0.008939169,0.5,0.0055555557,0.025,1e-04,0.5
679.0,962.6553,1037.3451,0.008947777,0.5,0.0055555557,0.025,1e-04,0.5
686.0,962.63196,1037.3682,0.008956068,0.5,0.0055555557,0.025,1e-04,0.5
693.0,962.6099,1037.3901,0.00896404,0.5,0.0055555557,0.025,1e-04,0.5
700.0,962.58856,1037.4115,0.008971708,0.5,0.0055555557,0.025,1e-04,0.5
707.0,962.5679,1037.432,0.008979098,0.5,0.0055555557,0.025,1e-04,0.5
714.0,962.5491,1037.4518,0.0089861965,0.5,0.0055555557,0.025,1e-04,0.5
721.0,962.52924,1037.4707,0.008993042,0.5,0.0055555557,0.025,1e-04,0.5
728.0,962.5108,1037.4893,0.008999623,0.5,0.0055555557,0.025,1e-04,0.5
735.0,962.49335,1037.5067,0.009005952,0.5,0.0055555557,0.025,1e-04,0.5
742.0,962.47626,1037.5234,0.009012048,0.5,0.0055555557,0.025,1e-04,0.5
749.0,962.46014,1037.5399,0.009017909,0.5,0.0055555557,0.025,1e-04,0.5
756.0,962.4436,1037.5573,0.009023545,0.5,0.0055555557,0.025,1e-04,0.5
763.0,962.42926,1037.5709,0.009028979,0.5,0.0055555557,0.025,1e-04,0.5
770.0,962.4146,1037.5853,0.009034208,0.5,0.0055555557,0.025,1e-04,0.5
777.0,962.4007,1037.5992,0.009039236,0.5,0.0055555557,0.025,1e-04,0.5
784.0,962.38727,1037.6128,0.009044069,0.5,0.0055555557,0.025,1e-04,0.5
791.0,962.37427,1037.6257,0.009048732,0.5,0.0055555557,0.025,1e-04,0.5
798.0,962.36194,1037.6382,0.009053213,0.5,0.0055555557,0.025,1e-04,0.5
805.0,962.35,1037.6499,0.0090575265,0.5,0.0055555557,0.025,1e-04,0.5
812.0,962.33844,1037.6616,0.0090616755,0.5,0.0055555557,0.025,1e-04,0.5
819.0,962.3272,1037.6727,0.0090656495,0.5,0.0055555557,0.025,1e-04,0.5
826.0,962.3168,1037.6827,0.009069508,0.5,0.0055555557,0.025,1e-04,0.5
833.0,962.3063,1037.6936,0.00907321,0.5,0.0055555557,0.025,1e-04,0.5
840.0,962.2964,1037.7036,0.009076777,0.5,0.0055555557,0.025,1e-04,0.5
847.0,962.287,1037.7133,0.009080191,0.5,0.0055555557,0.025,1e-04,0.5
854.0,962.2777,1037.7223,0.009083489,0.5,0.0055555557,0.025,1e-04,0.5
861.0,962.2691,1037.7311,0.00908666,0.5,0.0055555557,0.025,1e-04,0.5
868.0,962.2604,1037.7396,0.009089714,0.5,0.0055555557,0.025,1e-04,0.5
875.0,962.25116,1037.7499,0.009092653,0.5,0.0055555557,0.025,1e-04,0.5
882.0,962.2444,1037.7556,0.009095473,0.5,0.0055555557,0.025,1e-04,0.5
889.0,962.2369,1037.7631,0.009098193,0.5,0.0055555557,0.025,1e-04,0.5
896.0,962.23,1037.7704,0.009100803,0.5,0.0055555557,0.025,1e-04,0.5
903.0,962.22253,1037.7773,0.009103328,0.5,0.0055555557,0.025,1e-04,0.5
910.0,962.2159,1037.784,0.009105741,0.5,0.0055555557,0.025,1e-04,0.5
0.0,1667.0,333.0,1e-04,0.5,0.0055555557,0.025,0.001,0.2
7.0,1042.2894,957.71045,0.0045251795,0.5,0.0055555557,0.025,0.001,0.2
14.0,972.4911,1027.5098,0.009260785,0.5,0.0055555557,0.025,0.001,0.2
21.0,954.79645,1045.2036,0.013862612,0.5,0.0055555557,0.025,0.001,0.2
28.0,942.34973,1057.6503,0.01830761,0.5,0.0055555557,0.025,0.001,0.2
35.0,930.99536,1069.0033,0.022598341,0.5,0.0055555557,0.025,0.001,0.2
42.0,920.3354,1079.6655,0.0267394,0.5,0.0055555557,0.025,0.001,0.2
49.0,910.29004,1089.7101,0.03073553,0.5,0.0055555557,0.025,0.001,0.2
56.0,900.81323,1099.1868,0.034591302,0.5,0.0055555557,0.025,0.001,0.2
63.0,891.8642,1108.1359,0.038311232,0.5,0.0055555557,0.025,0.001,0.2
70.0,883.40594,1116.5935,0.04189982,0.5,0.0055555557,0.025,0.001,0.2
77.0,875.4044,1124.5972,0.045361362,0.5,0.0055555557,0.025,0.001,0.2
84.0,867.82904,1132.1711,0.048699986,0.5,0.0055555557,0.025,0.001,0.2
91.0,860.6516,1139.3488,0.051919945,0.5,0.0055555557,0.025,0.001,0.2
98.0,853.8458,1146.1547,0.0550252,0.5,0.0055555557,0.025,0.001,0.2
105.0,847.38885,1152.6108,0.05801959,0.5,0.0055555557,0.025,0.001,0.2
112.0,841.25867,1158.7418,0.06090698,0.5,0.0055555557,0.025,0.001,0.2
119.0,835.4341,1164.566,0.06369096,0.5,0.0055555557,0.025,0.001,0.2
126.0,829.8976,1170.1025,0.06637512,0.5,0.0055555557,0.025,0.001,0.2
133.0,824.63165,1175.3684,0.068962924,0.5,0.0055555557,0.025,0.001,0.2
140.0,819.6207,1180.3809,0.071457736,0.5,0.0055555557,0.025,0.001,0.2
147.0,814.84863,1185.1503,0.07386274,0.5,0.0055555557,0.025,0.001,0.2
154.0,810.3038,1189.6964,0.07618108,0.5,0.0055555557,0.025,0.001,0.2
161.0,805.97205,1194.028,0.07841582,0.5,0.0055555557,0.025,0.001,0.2
168.0,801.8429,1198.1588,0.08056991,0.5,0.0055555557,0.025,0.001,0.2
175.0,797.9019,1202.0984,0.08264617,0.5,0.0055555557,0.025,0.001,0.2
182.0,794.14307,1205.8568,0.084647365,0.5,0.0055555557,0.025,0.001,0.2
189.0,790.5535,1209.446,0.08657607,0.5,0.0055555557,0.025,0.001,0.2
196.0,787.12744,1212.8724,0.088435024,0.5,0.0055555557,0.025,0.001,0.2
203.0,783.85376,1216.1458,0.09022652,0.5,0.0055555557,0.025,0.001,0.2
210.0,780.72516,1219.2747,0.09195316,0.5,0.0055555557,0.025,0.001,0.2
217.0,777.73474,1222.2653,0.093617074,0.5,0.0055555557,0.025,0.001,0.2
224.0,774.875,1225.1252,0.0952206,0.5,0.0055555557,0.025,0.001,0.2
231.0,772.1401,1227.8604,0.09676585,0.5,0.0055555557,0.025,0.001,0.2
238.0,769.5232,1230.4814,0.098255,0.5,0.0055555557,0.025,0.001,0.2
245.0,767.0182,1232.9816,0.0996899,0.5,0.0055555557,0.025,0.001,0.2
252.0,764.6205,1235.3793,0.10107262,0.5,0.0055555557,0.025,0.001,0.2
259.0,762.3254,1237.6758,0.10240515,0.5,0.0055555557,0.025,0.001,0.2
266.0,760.1266,1239.8734,0.1036889,0.5,0.0055555557,0.025,0.001,0.2
273.0,758.02057,1241.9796,0.104926035,0.5,0.0055555557,0.025,0.001,0.2
280.0,756.0023,1243.9979,0.10611797,0.5,0.0055555557,0.025,0.001,0.2
287.0,754.06744,1245.9294,0.10726667,0.5,0.0055555557,0.025,0.001,0.2
294.0,752.2148,1247.7849,0.10837326,0.5,0.0055555557,0.025,0.001,0.2
301.0,750.43756,1249.5615,0.109439574,0.5,0.0055555557,0.025,0.001,0.2
308.0,748.73376,1251.2665,0.11046693,0.5,0.0055555557,0.025,0.001,0.2
315.0,747.0991,1252.9009,0.11145682,0.5,0.0055555557,0.025,0.001,0.2
322.0,745.5314,1254.4688,0.11241056,0.5,0.0055555557,0.025,0.001,0.2
329.0,744.02673,1255.9733,0.113329425,0.5,0.0055555557,0.025,0.001,0.2
336.0,742.58344,1257.4159,0.114214785,0.5,0.0055555557,0.025,0.001,0.2
343.0,741.19904,1258.8016,0.11506754,0.5,0.0055555557,0.025,0.001,0.2
350.0,739.8696,1260.1302,0.11588949,0.5,0.0055555557,0.025,0.001,0.2
357.0,738.59344,1261.4064,0.11668119,0.5,0.0055555557,0.025,0.001,0.2
364.0,737.3681,1262.6318,0.117444046,0.5,0.0055555557,0.025,0.001,0.2
371.0,736.1921,1263.8082,0.11817888,0.5,0.0055555557,0.025,0.001,0.2
378.0,735.06226,1264.9375,0.118886895,0.5,0.0055555557,0.025,0.001,0.2
385.0,733.97736,1266.0228,0.119568974,0.5,0.0055555557,0.025,0.001,0.2
392.0,732.9352,1267.0647,0.120226085,0.5,0.0055555557,0.025,0.001,0.2
399.0,731.93463,1268.0671,0.12085916,0.5,0.0055555557,0.025,0.001,0.2
406.0,730.97205,1269.0278,0.12146903,0.5,0.0055555557,0.025,0.001,0.2
413.0,730.04803,1269.9518,0.1220566,0.5,0.0055555557,0.025,0.001,0.2
420.0,729.1601,1270.8398,0.12262264,0.5,0.0055555557,0.025,0.001,0.2
427.0,728.3068,1271.6934,0.12316795,0.5,0.0055555557,0.025,0.001,0.2
434.0,727.48663,1272.5132,0.123693265,0.5,0.0055555557,0.025,0.001,0.2
441.0,726.6984,1273.3018,0.124199346,0.5,0.0055555557,0.025,0.001,0.2
448.0,725.94037,1274.0577,0.12468677,0.5,0.0055555557,0.025,0.001,0.2
455.0,725.2122,1274.788,0.12515654,0.5,0.0055555557,0.025,0.001,0.2
462.0,724.51184,1275.4875,0.12560889,0.5,0.0055555557,0.025,0.001,0.2
469.0,723.83856,1276.1613,0.12604481,0.5,0.0055555557,0.025,0.001,0.2
476.0,723.1911,1276.8092,0.12646471,0.5,0.0055555557,0.025,0.001,0.2
483.0,722.5688,1277.4329,0.12686926,0.5,0.0055555557,0.025,0.001,0.2
490.0,721.96985,1278.0308,0.12725884,0.5,0.0055555557,0.025,0.001,0.2
497.0,721.3943,1278.6057,0.12763418,0.5,0.0055555557,0.025,0.001,0.2
504.0,720.8405,1279.1595,0.12799579,0.5,0.0055555557,0.025,0.001,0.2
511.0,720.3077,1279.6942,0.12834415,0.5,0.0055555557,0.025,0.001,0.2
518.0,719.79553,1280.2051,0.12867974,0.5,0.0055555557,0.025,0.001,0.2
525.0,719.3028,1280.6973,0.12900291,0.5,0.0055555557,0.025,0.001,0.2
532.0,718.8287,1281.1713,0.12931433,0.5,0.0055555557,0.025,0.001,0.2
539.0,718.37256,1281.6273,0.12961428,0.5,0.0055555557,0.025,0.001,0.2
546.0,717.93536,1282.0663,0.12990336,0.5,0.0055555557,0.025,0.001,0.2
553.0,717.5115,1282.4875,0.13018157,0.5,0.0055555557,0.025,0.001,0.2
560.0,717.1056,1282.8944,0.1304497,0.5,0.0055555557,0.025,0.001,0.2
567.0,716.7144,1283.2852,0.13070801,0.5,0.0055555557,0.025,0.001,0.2
574.0,716.3388,1283.6625,0.13095683,0.5,0.0055555557,0.025,0.001,0.2
581.0,715.9772,1284.0227,0.13119642,0.5,0.0055555557,0.025,0.001,0.2
588.0,715.62836,1284.3716,0.13142738,0.5,0.0055555557,0.025,0.001,0.2
595.0,715.29346,1284.7067,0.13164984,0.5,0.0055555557,0.025,0.001,0.2
602.0,714.9709,1285.029,0.13186409,0.5,0.0055555557,0.025,0.001,0.2
609.0,714.6605,1285.3394,0.13207045,0.5,0.0055555557,0.025,0.001,0.2
616.0,714.3618,1285.6382,0.13226926,0.5,0.0055555557,0.025,0.001,0.2
623.0,714.07367,1285.9237,0.1324609,0.5,0.0055555557,0.025,0.001,0.2
630.0,713.798,1286.202,0.1326452,0.5,0.0055555557,0.025,0.001,0.2
637.0,713.53094,1286.4688,0.13282283,0.5,0.0055555557,0.025,0.001,0.2
644.0,713.27484,1286.7251,0.13299407,0.5,0.0055555557,0.025,0.001,0.2
651.0,713.0286,1286.9725,0.13315889,0.5,0.0055555557,0.025,0.001,0.2
658.0,712.791,1287.2101,0.13331777,0.5,0.0055555557,0.025,0.001,0.2
665.0,712.56134,1287.439,0.13347092,0.5,0.0055555557,0.025,0.001,0.2
672.0,712.3411,1287.6589,0.13361818,0.5,0.0055555557,0.025,0.001,0.2
679.0,712.12915,1287.8698,0.13376026,0.5,0.0055555557,0.025,0.001,0.2
686.0,711.9263,1288.0747,0.13389684,0.5,0.0055555557,0.025,0.001,0.2
693.0,711.7295,1288.2704,0.13402861,0.5,0.0055555557,0.025,0.001,0.2
700.0,711.5399,1288.4591,0.13415556,0.5,0.0055555557,0.025,0.001,0.2
707.0,711.35834,1288.641,0.13427778,0.5,0.0055555557,0.025,0.001,0.2
714.0,711.1822,1288.8177,0.13439548,0.5,0.0055555557,0.025,0.001,0.2
721.0,711.01373,1288.9856,0.13450888,0.5,0.0055555557,0.025,0.001,0.2
728.0,710.85175,1289.1482,0.13461815,0.5,0.0055555557,0.025,0.001,0.2
735.0,710.6952,1289.3029,0.13472353,0.5,0.0055555557,0.025,0.001,0.2
742.0,710.5453,1289.4557,0.13482472,0.5,0.0055555557,0.025,0.001,0.2
749.0,710.39996,1289.6003,0.13492228,0.5,0.0055555557,0.025,0.001,0.2
756.0,710.25977,1289.7375,0.13501674,0.5,0.0055555557,0.025,0.001,0.2
763.0,710.1256,1289.8744,0.13510697,0.5,0.0055555557,0.025,0.001,0.2
770.0,709.99615,1290.0034,0.13519426,0.5,0.0055555557,0.025,0.001,0.2
777.0,709.8716,1290.1283,0.13527831,0.5,0.0055555557,0.025,0.001,0.2
784.0,709.7515,1290.2489,0.1353593,0.5,0.0055555557,0.025,0.001,0.2
791.0,709.63446,1290.3616,0.13543738,0.5,0.0055555557,0.025,0.001,0.2
798.0,709.52423,1290.4768,0.13551252,0.5,0.0055555557,0.025,0.001,0.2
805.0,709.4174,1290.5828,0.13558482,0.5,0.0055555557,0.025,0.001,0.2
812.0,709.31415,1290.6858,0.13565454,0.5,0.0055555557,0.025,0.001,0.2
819.0,709.2148,1290.7852,0.13572168,0.5,0.0055555557,0.025,0.001,0.2
826.0,709.1191,1290.8809,0.13578635,0.5,0.0055555557,0.025,0.001,0.2
833.0,709.02655,1290.9736,0.1358487,0.5,0.0055555557,0.025,0.001,0.2
840.0,708.938,1291.0623,0.13590862,0.5,0.0055555557,0.025,0.001,0.2
847.0,708.8528,1291.1471,0.13596645,0.5,0.0055555557,0.025,0.001,0.2
854.0,708.77026,1291.2297,0.13602217,0.5,0.0055555557,0.025,0.001,0.2
